time_bin,topic_id,frequency,bin_start,bin_end,Timestamp,words,velocity,trend_label,freq_median_topic
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",44,0.0017490161783996,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000,,0.0008725953418480868,Stable,0.00084056916370515
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",44,0.0060896041757285,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000,,0.0043330094936233935,Stable,0.00084056916370515
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",44,0.0131004366812227,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000,,0.006968397721630422,Stable,0.00084056916370515
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",44,0.0069474598349978,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000,,-0.006073412490454751,Stable,0.00084056916370515
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",45,0.0,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999,,0.0,Stable,0.00044484064988680003
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",45,0.0,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000,,0.0,Stable,0.00044484064988680003
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",45,0.0004268032437046,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000,,0.0004268032437046,Stable,0.00044484064988680003
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",45,0.0004253509145044,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000,,-1.451709605831331e-06,Stable,0.00044484064988680003
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",45,0.0008775778850372,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000,,0.00045203469716097487,Stable,0.00044484064988680003
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",45,0.0004387889425186,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000,,-0.00043840420868035494,Stable,0.00044484064988680003
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",45,0.001685630004214,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000,,0.0012462942015806213,Stable,0.00044484064988680003
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",45,0.0022431583669807,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000,,0.000556590157696836,Stable,0.00044484064988680003
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",45,0.0029863481228668,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000,,0.0007415263947493807,Stable,0.00044484064988680003
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",45,0.0017865118356409,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000,,-0.0011962638269917096,Stable,0.00044484064988680003
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",45,0.0021654395842356,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000,,0.00037825199692533804,Stable,0.00044484064988680003
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",45,0.00041928721174,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000,,-0.0017423793552689454,Stable,0.00044484064988680003
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",45,0.0013157894736842,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000,,0.000896126527551097,Stable,0.00044484064988680003
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",45,0.0026749888542131,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000,,0.0013574133103836585,Stable,0.00044484064988680003
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",45,0.0012711864406779,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000,,-0.001400057275926836,Stable,0.00044484064988680003
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",45,0.0004310344827586,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000,,-0.0008390853240328179,Stable,0.00044484064988680003
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",45,0.0013374944271065,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000,,0.0009060693971939372,Stable,0.00044484064988680003
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",45,0.0,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000,,-0.0013357079252003027,Stable,0.00044484064988680003
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",45,0.0004361098996947,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000,,0.0004361098996947,Stable,0.00044484064988680003
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",45,0.0,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000,,-0.00043591979075847736,Stable,0.00044484064988680003
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",45,0.0004442470013327,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000,,0.0004442470013327,Stable,0.00044484064988680003
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",45,0.0,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000,,-0.00044404973357011895,Stable,0.00044484064988680003
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",45,0.0008496176720475,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000,,0.0008496176720475,Stable,0.00044484064988680003
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",45,0.0,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000,,-0.000848896434634896,Stable,0.00044484064988680003
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",45,0.0,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000,,0.0,Stable,0.00044484064988680003
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",45,0.0004454342984409,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000,,0.0004454342984409,Stable,0.00044484064988680003
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",45,0.0008336807002917,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000,,0.00038807354058550584,Stable,0.00044484064988680003
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",45,0.0,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000,,-0.0008329862557266924,Stable,0.00044484064988680003
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",45,0.0016970725498515,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000,,0.0016970725498515,Stable,0.00044484064988680003
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",45,0.0012919896640826,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000,,-0.0004043965954075804,Stable,0.00044484064988680003
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",45,0.0004295532646048,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000,,-0.0008613235783171836,Stable,0.00044484064988680003
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",45,0.000438596491228,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000,,9.039343743585057e-06,Stable,0.00044484064988680003
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",45,0.0008920606601248,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000,,0.0004532653682966699,Stable,0.00044484064988680003
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",45,0.0008517887563884,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000,,-4.0236010774068086e-05,Stable,0.00044484064988680003
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",45,0.0008646779074794,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000,,1.2878181600709828e-05,Stable,0.00044484064988680003
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",45,0.0004378283712784,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000,,-0.0004264807677032022,Stable,0.00044484064988680003
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",45,0.0008745080891998,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000,,0.0004364886108238414,Stable,0.00044484064988680003
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",45,0.0004349717268377,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000,,-0.0004391523201057766,Stable,0.00044484064988680003
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",45,0.0013100436681222,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000,,0.0008746914752230721,Stable,0.00044484064988680003
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",45,0.0004342162396873,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000,,-0.0008746815573990062,Stable,0.00044484064988680003
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",46,0.0004205214465937,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999,,0.0,Stable,0.0
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",46,0.0,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000,,-0.00042034468263968833,Stable,0.0
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",46,0.0,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000,,0.0,Stable,0.0
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",46,0.0,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000,,0.0,Stable,0.0
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",46,0.0,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000,,0.0,Stable,0.0
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",46,0.0,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000,,0.0,Stable,0.0
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",46,0.0037926675094816,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000,,0.0037926675094816,Stable,0.0
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",46,0.0013458950201884,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000,,-0.002437527756965896,Stable,0.0
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",46,0.0004266211604095,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000,,-0.0009180382766340359,Stable,0.0
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",46,0.0017865118356409,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000,,0.0013593107644956936,Stable,0.0
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",46,0.0004330879168471,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000,,-0.0013510103228619342,Stable,0.0
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",46,0.00041928721174,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000,,-1.3794730775884803e-05,Stable,0.0
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",46,0.000438596491228,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000,,1.9301186747225462e-05,Stable,0.0
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",46,0.0,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000,,-0.00043840420868033325,Stable,0.0
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",46,0.0,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000,,0.0,Stable,0.0
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",46,0.0,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000,,0.0,Stable,0.0
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",46,0.0004458314757021,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000,,0.0004458314757021,Stable,0.0
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",46,0.0,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000,,-0.00044563279857389056,Stable,0.0
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",46,0.0004361098996947,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000,,0.0004361098996947,Stable,0.0
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",46,0.0,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000,,-0.00043591979075847736,Stable,0.0
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",46,0.0004442470013327,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000,,0.0004442470013327,Stable,0.0
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",46,0.0,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000,,-0.00044404973357011895,Stable,0.0
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",46,0.0,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000,,0.0,Stable,0.0
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",46,0.0,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000,,0.0,Stable,0.0
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",46,0.0,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000,,0.0,Stable,0.0
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",46,0.0,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000,,0.0,Stable,0.0
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",46,0.0,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000,,0.0,Stable,0.0
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",46,0.0,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000,,0.0,Stable,0.0
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",46,0.0,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000,,0.0,Stable,0.0
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",46,0.0,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000,,0.0,Stable,0.0
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",46,0.0008591065292096,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000,,0.0008591065292096,Stable,0.0
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",46,0.000438596491228,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000,,-0.0004201490851592982,Stable,0.0
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",46,0.0,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000,,-0.00043840420868033325,Stable,0.0
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",46,0.0,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000,,0.0,Stable,0.0
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",46,0.0,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000,,0.0,Stable,0.0
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",46,0.0,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000,,0.0,Stable,0.0
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",46,0.0,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000,,0.0,Stable,0.0
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",46,0.0,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000,,0.0,Stable,0.0
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",46,0.0,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000,,0.0,Stable,0.0
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",46,0.0,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000,,0.0,Stable,0.0
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",47,0.0,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999,,0.0,Stable,0.0
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",47,0.0013410818059901,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000,,0.0013410818059901,Stable,0.0
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",47,0.0017072129748186,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000,,0.0003656408145845333,Stable,0.0
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",47,0.0012760527435133,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000,,-0.0004304254034718015,Stable,0.0
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",47,0.0008775778850372,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000,,-0.00039796703155365795,Stable,0.0
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",47,0.0013163668275559,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000,,0.0004384042086804547,Stable,0.0
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",47,0.0012642225031605,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000,,-5.2075773574547076e-05,Stable,0.0
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",47,0.0008972633467922,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000,,-0.00036649582410015817,Stable,0.0
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",47,0.0012798634812286,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000,,0.00038225714910745647,Stable,0.0
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",47,0.0017865118356409,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000,,0.000506000742540448,Stable,0.0
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",47,0.0012992637505413,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000,,-0.0004863791629683479,Stable,0.0
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",47,0.0016771488469601,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000,,0.00037739476108607657,Stable,0.0
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",47,0.0008771929824561,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000,,-0.0007986164658191881,Stable,0.0
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",47,0.0017833259028087,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000,,0.0009053387635424751,Stable,0.0
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",47,0.0004237288135593,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000,,-0.0013571768007060103,Stable,0.0
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",47,0.0,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000,,-0.00042354934349849555,Stable,0.0
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",47,0.0,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000,,0.0,Stable,0.0
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",47,0.0,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000,,0.0,Stable,0.0
"(2020-03-24 00:00:00, 2020-04-17 00:00:00]",47,0.0,2020-03-24 00:00:00.000000,2020-04-17,2020-04-05 00:00:00.000000,,0.0,Stable,0.0
"(2020-04-17 00:00:00, 2020-05-08 00:00:00]",47,0.0,2020-04-17 00:00:00.000000,2020-05-08,2020-04-27 12:00:00.000000,,0.0,Stable,0.0
"(2020-05-08 00:00:00, 2020-05-27 00:00:00]",47,0.0,2020-05-08 00:00:00.000000,2020-05-27,2020-05-17 12:00:00.000000,,0.0,Stable,0.0
"(2020-05-27 00:00:00, 2020-06-15 00:00:00]",47,0.0,2020-05-27 00:00:00.000000,2020-06-15,2020-06-05 12:00:00.000000,,0.0,Stable,0.0
"(2020-06-15 00:00:00, 2020-07-03 00:00:00]",47,0.0,2020-06-15 00:00:00.000000,2020-07-03,2020-06-24 00:00:00.000000,,0.0,Stable,0.0
"(2020-07-03 00:00:00, 2020-07-22 00:00:00]",47,0.0,2020-07-03 00:00:00.000000,2020-07-22,2020-07-12 12:00:00.000000,,0.0,Stable,0.0
"(2020-07-22 00:00:00, 2020-08-11 00:00:00]",47,0.0,2020-07-22 00:00:00.000000,2020-08-11,2020-08-01 00:00:00.000000,,0.0,Stable,0.0
"(2020-08-11 00:00:00, 2020-08-28 00:00:00]",47,0.0,2020-08-11 00:00:00.000000,2020-08-28,2020-08-19 12:00:00.000000,,0.0,Stable,0.0
"(2020-08-28 00:00:00, 2020-09-17 00:00:00]",47,0.0,2020-08-28 00:00:00.000000,2020-09-17,2020-09-07 00:00:00.000000,,0.0,Stable,0.0
"(2020-09-17 00:00:00, 2020-10-06 00:00:00]",47,0.0,2020-09-17 00:00:00.000000,2020-10-06,2020-09-26 12:00:00.000000,,0.0,Stable,0.0
"(2020-10-06 00:00:00, 2020-10-26 00:00:00]",47,0.0004242681374628,2020-10-06 00:00:00.000000,2020-10-26,2020-10-16 00:00:00.000000,,0.0004242681374628,Stable,0.0
"(2020-10-26 00:00:00, 2020-11-14 00:00:00]",47,0.0,2020-10-26 00:00:00.000000,2020-11-14,2020-11-04 12:00:00.000000,,-0.0004240882103476758,Stable,0.0
"(2020-11-14 00:00:00, 2020-12-03 00:00:00]",47,0.0,2020-11-14 00:00:00.000000,2020-12-03,2020-11-23 12:00:00.000000,,0.0,Stable,0.0
"(2020-12-03 00:00:00, 2020-12-24 00:00:00]",47,0.0,2020-12-03 00:00:00.000000,2020-12-24,2020-12-13 12:00:00.000000,,0.0,Stable,0.0
"(2020-12-24 00:00:00, 2021-01-19 00:00:00]",47,0.0,2020-12-24 00:00:00.000000,2021-01-19,2021-01-06 00:00:00.000000,,0.0,Stable,0.0
"(2021-01-19 00:00:00, 2021-02-09 00:00:00]",47,0.0,2021-01-19 00:00:00.000000,2021-02-09,2021-01-29 12:00:00.000000,,0.0,Stable,0.0
"(2021-02-09 00:00:00, 2021-02-28 00:00:00]",47,0.0,2021-02-09 00:00:00.000000,2021-02-28,2021-02-18 12:00:00.000000,,0.0,Stable,0.0
"(2021-02-28 00:00:00, 2021-03-23 00:00:00]",47,0.0,2021-02-28 00:00:00.000000,2021-03-23,2021-03-11 12:00:00.000000,,0.0,Stable,0.0
"(2021-03-23 00:00:00, 2021-06-08 00:00:00]",47,0.0,2021-03-23 00:00:00.000000,2021-06-08,2021-04-30 12:00:00.000000,,0.0,Stable,0.0
"(2021-06-08 00:00:00, 2021-08-17 00:00:00]",47,0.0004349717268377,2021-06-08 00:00:00.000000,2021-08-17,2021-07-13 00:00:00.000000,,0.0004349717268377,Stable,0.0
"(2021-08-17 00:00:00, 2021-10-22 00:00:00]",47,0.0,2021-08-17 00:00:00.000000,2021-10-22,2021-09-19 00:00:00.000000,,-0.0004347826086955966,Stable,0.0
"(2021-10-22 00:00:00, 2021-12-31 00:00:00]",47,0.0,2021-10-22 00:00:00.000000,2021-12-31,2021-11-26 00:00:00.000000,,0.0,Stable,0.0
"(2018-12-31 23:59:59.999999, 2019-01-29 00:00:00]",48,0.0004205214465937,2018-12-31 23:59:59.999999,2019-01-29,2019-01-14 23:59:59.999999,,0.0,Stable,0.00043168671824914996
"(2019-01-29 00:00:00, 2019-02-20 00:00:00]",48,0.0008940545373267,2019-01-29 00:00:00.000000,2019-02-20,2019-02-09 00:00:00.000000,,0.0004733340436162564,Stable,0.00043168671824914996
"(2019-02-20 00:00:00, 2019-03-16 00:00:00]",48,0.0012804097311139,2019-02-20 00:00:00.000000,2019-03-16,2019-03-04 00:00:00.000000,,0.000386010079723969,Stable,0.00043168671824914996
"(2019-03-16 00:00:00, 2019-04-09 00:00:00]",48,0.0004253509145044,2019-03-16 00:00:00.000000,2019-04-09,2019-03-28 00:00:00.000000,,-0.0008539653910128127,Stable,0.00043168671824914996
"(2019-04-09 00:00:00, 2019-05-03 00:00:00]",48,0.0004387889425186,2019-04-09 00:00:00.000000,2019-05-03,2019-04-21 00:00:00.000000,,1.3432314566915062e-05,Stable,0.00043168671824914996
"(2019-05-03 00:00:00, 2019-05-26 00:00:00]",48,0.0,2019-05-03 00:00:00.000000,2019-05-26,2019-05-14 12:00:00.000000,,-0.0004385964912280217,Stable,0.00043168671824914996
"(2019-05-26 00:00:00, 2019-06-20 00:00:00]",48,0.000842815002107,2019-05-26 00:00:00.000000,2019-06-20,2019-06-07 12:00:00.000000,,0.000842815002107,Stable,0.00043168671824914996
"(2019-06-20 00:00:00, 2019-07-15 00:00:00]",48,0.0004486316733961,2019-06-20 00:00:00.000000,2019-07-15,2019-07-02 12:00:00.000000,,-0.0003938513848551435,Stable,0.00043168671824914996
"(2019-07-15 00:00:00, 2019-08-08 00:00:00]",48,0.0017064846416382,2019-07-15 00:00:00.000000,2019-08-08,2019-07-27 00:00:00.000000,,0.0012572889086150856,Stable,0.00043168671824914996
"(2019-08-08 00:00:00, 2019-09-01 00:00:00]",48,0.0004466279589102,2019-08-08 00:00:00.000000,2019-09-01,2019-08-20 00:00:00.000000,,-0.001257710419213983,Stable,0.00043168671824914996
"(2019-09-01 00:00:00, 2019-09-25 00:00:00]",48,0.0012992637505413,2019-09-01 00:00:00.000000,2019-09-25,2019-09-13 00:00:00.000000,,0.0008522551506526935,Stable,0.00043168671824914996
"(2019-09-25 00:00:00, 2019-10-21 00:00:00]",48,0.0012578616352201,2019-09-25 00:00:00.000000,2019-10-21,2019-10-08 00:00:00.000000,,-4.1348392853222797e-05,Stable,0.00043168671824914996
"(2019-10-21 00:00:00, 2019-11-13 00:00:00]",48,0.0008771929824561,2019-10-21 00:00:00.000000,2019-11-13,2019-11-01 12:00:00.000000,,-0.00038019042581329134,Stable,0.00043168671824914996
"(2019-11-13 00:00:00, 2019-12-07 00:00:00]",48,0.0004458314757021,2019-11-13 00:00:00.000000,2019-12-07,2019-11-25 00:00:00.000000,,-0.0004309834510951447,Stable,0.00043168671824914996
"(2019-12-07 00:00:00, 2020-01-08 00:00:00]",48,0.0008474576271186,2019-12-07 00:00:00.000000,2020-01-08,2019-12-23 00:00:00.000000,,0.00040144717363066386,Stable,0.00043168671824914996
"(2020-01-08 00:00:00, 2020-02-05 00:00:00]",48,0.0004310344827586,2020-01-08 00:00:00.000000,2020-02-05,2020-01-22 00:00:00.000000,,-0.0004160705422055885,Stable,0.00043168671824914996
"(2020-02-05 00:00:00, 2020-02-28 00:00:00]",48,0.0004458314757021,2020-02-05 00:00:00.000000,2020-02-28,2020-02-16 12:00:00.000000,,1.4790617677259821e-05,Stable,0.00043168671824914996
"(2020-02-28 00:00:00, 2020-03-24 00:00:00]",48,0.0,2020-02-28 00:00:00.000000,2020-03-24,2020-03-11 12:00:00.000000,,-0.00044563279857389056,Stable,0.00043168671824914996
