topic_id,spike_date,velocity,velocity_z,keywords
428,2021-07-13,0.004328841661941217,3.901029590484207,"variant, strain, covid, officials, outbreak"
177,2019-07-27,0.0063993174061433,3.8936384109519464,"yang, sun, mack, horton, doping"
29,2019-09-13,0.0043308791684712,3.893177196450136,"wednesday, thursday, tuesday, monday"
321,2019-11-25,0.0026749888542131,3.8786117418168273,"paul, corruption, whyte, ccc, guilty"
601,2020-04-05,0.0017487612393187423,3.872985487458935,"australia, restrictions, south, travel, lifted"
529,2019-09-13,0.0030316154179298,3.863592956309933,"pools, pool, new, swimming, reopen"
426,2020-04-05,0.005258597815855264,3.8489809209684727,"coronavirus, rent, rental, covid, housing"
188,2021-02-18,0.02200828582546898,3.8460611530745963,"facebook, media, social, news, google"
444,2020-06-24,0.006368517146007703,3.837599824531019,"university, cuts, charles, funding, fees"
45,2021-03-11,0.0043782837127845,3.826483500200493,"sydney, covid, parade, pride, police"
622,2020-11-23,0.0038659793814432,3.817139984784654,"hayne, jarryd, rape, trial, hears"
565,2019-03-04,0.01917734914374277,3.8106856121258272,"pell, george, appeal, court, cardinal"
425,2020-03-11,0.0030172413793103,3.800635421383487,"coronavirus, home, workers, work, working"
608,2021-07-13,0.003479773814702,3.7944870238512376,"sydney, operation, arrest, south, officers"
431,2020-04-27,0.019639007343150973,3.792096121195341,"anzac, day, coronavirus, service, war"
42,2020-11-23,0.0030068728522336,3.7889669503730636,"berejiklian, covid, nsw, coronavirus, premier"
459,2019-08-20,0.002252185762948153,3.7855200983783455,"congestion, traffic, queensland, brisbane, transport"
285,2020-11-23,0.0042866644496176035,3.773186380212104,"wine, china, australian, tariffs, trade"
475,2019-04-21,0.0043878894251864,3.7712776623669075,"netflix, review, avengers, marvel, series"
576,2020-04-27,0.0037077398568367225,3.753361579573691,"restrictions, eased, phase, easing, relaxed"
584,2021-09-19,0.007415999514798701,3.747562861931757,"cases, records, act, new, locally"
127,2020-10-16,0.0042426813746287,3.732996384794468,"ardern, jacinda, new, zealand, election"
594,2020-03-11,0.0017085791997050416,3.7195951913325143,"australia, australians, new, stay, australias"
88,2021-02-18,0.011250730513249173,3.715831483258587,"crown, casino, gambling, packer, james"
72,2019-10-08,0.0037273399926008705,3.7124854840184285,"jock, palfreeman, bulgarian, bulgaria, parole"
579,2020-07-12,0.007383443654940283,3.708440368612897,"lockdown, melbourne, victoria, covid, australia"
305,2021-01-06,0.0053574480416706885,3.706180089364932,"landslide, indonesia, floods, flooding, people"
165,2021-02-18,0.0051880674448767,3.7032877756367926,"tiger, woods, golf, masters, wins"
28,2020-01-22,0.006043972086776268,3.7026855489444914,"thursday, tuesday, monday, wednesday, friday"
393,2019-09-13,0.005566038956287055,3.6962791288894965,"dorian, hurricane, bahamas, hits, damage"
96,2021-04-30,0.0043725404459991,3.6898190955998267,"covid, coronavirus, looks, vaccine, explains"
292,2021-09-19,0.002185682470910028,3.689806284792991,"australia, ambassador, french, france, relationship"
98,2019-02-09,0.004666619953003975,3.6888497896643067,"hakeem, araibi, alaraibi, australia, says"
257,2020-11-04,0.02958035408156142,3.683721336997228,"biden, joe, trump, donald, election"
50,2019-11-01,0.0030701754385964,3.678102504156509,"briefing, morning, friday, january, tuesday"
509,2020-09-26,0.005944318181818212,3.663636344202064,"emmys, emmy, awards, know, schitts"
256,2020-11-04,0.009488806583552105,3.6599967767102655,"trump, donald, election, president, white"
76,2019-03-28,0.005093332434040656,3.6591149074549203,"fraser, anning, egg, egged, teenager"
323,2021-02-18,0.0039006172328466867,3.65825574867085,"kelly, craig, frank, paul, mike"
278,2020-05-17,0.0031097290093291,3.653881913812172,"qld, election, investment, premier, corruption"
227,2019-11-01,0.00487635546151806,3.628333129540932,"climb, closure, tourism, closed, calls"
599,2020-11-04,0.0038854622044187975,3.6145586137960506,"records, new, zero, deaths, day"
83,2020-11-23,0.0025773195876288,3.611192031919083,"china, morrison, scott, australia, chinese"
408,2019-12-23,0.008820200129797633,3.6091630749970975,"christmas, island, shopping, day, lunch"
192,2021-11-26,0.0026052974381241,3.6091082301121022,"migrants, coast, spanish, boat, libya"
566,2021-07-13,0.008217459329195891,3.6079714649528003,"covid, nsw, sydney, outbreak, cases"
462,2019-10-08,0.0033542976939203,3.5998490845608555,"prize, nobel, awarded, physics, winner"
473,2020-09-26,0.004090909090909,3.5971390381249275,"lending, mortgage, loan, home, borrowers"
625,2019-06-07,0.0021070375052675,3.589690141471967,"boat, dead, men, capsized, capsizes"
333,2020-02-16,0.003147700780646671,3.5728237671280287,"weinstein, harvey, sexual, assault, trial"
71,2019-04-21,0.007041508911816436,3.5726820460269333,"assange, julian, extradition, wikileaks, court"
152,2020-03-11,0.0021551724137931,3.5664639729821586,"hand, sanitiser, coronavirus, handwashing, covid"
568,2019-11-25,0.0057958091841284,3.563216785683296,"serial, claremont, killings, trial, killer"
534,2020-12-13,0.0052631578947368,3.5631982041239185,"cyclone, fiji, vanuatu, harold, yasa"
11,2019-02-09,0.0017881090746535,3.5585269709480634,
37,2019-03-28,0.0046788600595491,3.5577548327889854,"morning, briefing, tuesday, wednesday, friday"
430,2020-04-05,0.01134016928260763,3.554341228960291,"coronavirus, jobkeeper, jobs, jobseeker, unemployment"
487,2020-05-17,0.0039982230119946,3.5404020012879887,"barley, china, trade, tariffs, australia"
363,2020-06-05,0.0042571306939123,3.5379130154090217,"newspaper, regional, news, media, newspapers"
605,2020-03-11,0.0073275862068965,3.537430678766896,"nsw, cases, new, records, infections"
263,2020-11-04,0.004311198193479219,3.5263188669258865,"state, origin, maroons, nsw, queensland"
525,2019-02-09,0.004990521557472283,3.5204548594162937,"darling, basin, water, plan, royal"
271,2020-09-07,0.004137966361020907,3.5195519597768725,"grand, afl, gabba, brisbane, football"
341,2019-03-04,0.003392685301834587,3.506587134925112,"mothers, maternity, premature, babies, women"
275,2021-09-19,0.0034934497816593,3.5064214968875214,"submarine, submarines, nuclear, deal, australia"
118,2020-01-22,0.0021551724137931,3.5001574775737376,"climate, australia, change, australians, pacific"
442,2020-03-11,0.004623371647509599,3.497040992338838,"coronavirus, economy, economic, covid, recession"
134,2021-01-29,0.0068143100511073,3.496744412783992,"bubble, travel, new, zealand, australia"
78,2020-07-12,0.013232476601574611,3.48601847998083,"masks, mask, face, coronavirus, covid"
173,2019-02-09,0.0022351363433169,3.4769929562510886,"defence, bombing, news, charles, years"
281,2020-04-05,0.008739208710084876,3.460409539002988,"coronavirus, cruise, ship, covid, ships"
403,2019-03-28,0.013925642599164676,3.4590069612073546,"christchurch, shooting, mosque, attack, shootings"
195,2020-11-23,0.003852134733894823,3.4451487559681913,"tigray, ethiopia, ethiopian, conflict, region"
33,2020-11-23,0.0017182130584192,3.4438155559479027,"markets, eleanor, creagh, friday, life"
95,2021-04-30,0.0021862702229995,3.4259079212439225,"norman, swan, looks, says, explains"
194,2019-04-21,0.0026327336551118,3.4236034247572973,"sudan, bashir, coup, military, protests"
559,2020-01-22,0.005613302578177498,3.4224090824326514,"rain, queensland, rainfall, heavy, west"
322,2021-07-13,0.0051968873332134125,3.417453885743464,"barnaby, joyce, speaks, nationals, mccormack"
602,2020-03-11,0.002107962047471355,3.4169007716376094,"tourism, queensland, tourists, travel, amid"
545,2020-12-13,0.003954712887844352,3.413894048330459,"indonesia, covid, coronavirus, cases, indonesian"
200,2019-04-21,0.0035103115401491,3.411123870980991,"venezuela, maduro, guaido, venezuelan, president"
235,2020-08-19,0.0022271714922048,3.4045256252066816,"vaccine, scott, covid, says, vaccination"
591,2020-04-05,0.0034888791975577,3.4040753342765084,"coronavirus, covid, deaths, death, toll"
185,2019-06-07,0.0025284450063211,3.3970736994623,"sam, kerr, matildas, chelsea, win"
330,2019-07-02,0.008996066630307411,3.3951777561896703,"care, aged, commission, royal, home"
524,2020-06-24,0.0016992353440951,3.3927489610878507,"cotton, industry, crop, north, scientists"
419,2021-03-11,0.0039442395106614615,3.389915348288995,"flights, cheap, regional, jetstar, flight"
346,2020-12-13,0.0035087719298245,3.3752321044211895,"police, court, murder, school, blackout"
159,2019-10-08,0.002859814201768831,3.373908814750101,"news, abc, headlines, latest, update"
59,2020-10-16,0.0028751243868285438,3.3698174743396216,"bathurst, race, wins, supercars, scott"
175,2019-12-23,0.00251914710414215,3.3688330414991037,"sydney, briefing, morning, adelaide, thursday"
105,2020-04-05,0.0095944177932839,3.3622724479763098,"coronavirus, ruby, cruise, inquiry, diamond"
381,2021-09-19,0.0034934497816593,3.35594372777205,"taiwan, china, chinese, says, pacific"
174,2020-04-05,0.0021805494984736,3.343650789046038,"coronavirus, racism, china, australia, racist"
505,2020-06-05,0.0068114091102596,3.3427540983641397,"honours, queens, birthday, australia, awards"
289,2019-08-20,0.004037935759853172,3.3421199826933536,"antarctica, ice, antarctic, glacier, iceberg"
141,2019-10-08,0.006675212070246468,3.3420526351773625,"horse, horses, racing, jockey, racehorse"
455,2020-09-26,0.01095164570309552,3.3416310507826337,"coronavirus, trump, donald, covid, biden"
575,2020-04-05,0.00306403343646907,3.34076522092899,"childcare, free, centre, government, workers"
577,2021-01-29,0.0025341000318233942,3.3392984769811496,"lockdown, regional, lockdowns, cases, victoria"
146,2020-06-05,0.002920497423246068,3.3379933005559175,"coronavirus, gyms, nsw, restrictions, exercise"
123,2020-02-16,0.0022291573785109,3.334852613851337,"energy, renewable, renewables, power, investment"
389,2020-02-16,0.0062537420742938025,3.329042262753793,"violence, domestic, women, family, coronavirus"
497,2020-12-13,0.0021929824561403,3.328361214950106,"lobster, rock, industry, seismic, testing"
140,2019-09-13,0.0021654395842356,3.319182423383634,"water, boat, bombers, bushfire, helicopters"
169,2020-01-22,0.010781336681362946,3.3137940661008995,"open, australian, djokovic, federer, nadal"
479,2020-11-23,0.004292574035530029,3.3126653177082193,"coronavirus, covid, declares, queensland, sydney"
314,2021-04-30,0.0017490161783996,3.3086185515165525,"racism, australia, racist, australian, allegations"
62,2019-08-20,0.0026797677534613,3.306203798808207,"vaping, smoking, cigarettes, nicotine, ban"
163,2020-11-23,0.0030068728522336,3.3048990237722036,"kirkup, zak, leader, election, harvey"
154,2020-09-07,0.007887859181456208,3.287391915060925,"tour, france, wins, stage, porte"
370,2019-08-20,0.0022331397945511,3.2854387014331734,"day, inquest, coronial, police, family"
143,2019-06-07,0.0029498525073746,3.2852303369807467,"victims, families, trial, suspects, men"
410,2021-03-11,0.0021936828593787394,3.2833973653639954,"coronavirus, covid, wastewater, sewage, testing"
574,2020-07-12,0.0018050541516245,3.2767218075681273,"coronavirus, mental, health, covid, anxiety"
558,2020-08-01,0.0038406915762561923,3.267291936366463,"snow, falls, australia, tasmania, south"
495,2020-11-23,0.0017182130584192,3.2648442845677272,"museum, new, art, national, townsville"
49,2019-06-07,0.0033712600084281,3.2617389204018092,"tas, briefing, news, daily, morning"
411,2021-11-26,0.0017368649587494,3.2607626688388813,"testing, tested, test, sydney, health"
243,2021-03-11,0.0052539404553415,3.255740182971611,"astrazeneca, blood, says, clots, advice"
267,2019-12-23,0.0033898305084745,3.2541998962871292,"day, test, mcg, australia, india"
500,2020-02-16,0.008504192216891736,3.2514891093683675,"interview, extended, business, speaks, peter"
572,2020-09-07,0.005649103385851017,3.250292629896213,"restrictions, victoria, melbourne, stage, fines"
514,2019-12-23,0.0029661016949152,3.2465899476998903,"dance, dancing, ballet, australian, new"
